weburl,tname01,tname02,tname03,oname,year,country,category01,category02,category03,director
http://www.ygdy8.net/html/gndy/dyzz/20110116/30368.html,父后七日,,,7 Days in Heaven,2010,中国台湾,爱情,剧情,,刘梓洁
http://www.ygdy8.net/html/gndy/dyzz/20110121/30446.html,纵贯线-Live in Taipei,出发,,SuperBand Live In Taipei The Start,2010,中国台湾,音乐,,,<br
http://www.ygdy8.net/html/gndy/dyzz/20110121/30447.html,纵贯线SuperBand Live in Taipei,终点站,,SuperBand Live In Taipei The Final Stop,2010,中国台湾,音乐,,,<br
http://www.ygdy8.net/html/gndy/dyzz/20110121/30448.html,前度,,,Ex,2010,中国,爱情,剧情,,麦曦茵
http://www.ygdy8.net/html/gndy/dyzz/20110122/30466.html,欢迎来到利雷家,,,Welcome To The Rileys,2011,美国/英国,剧情,,,杰克`斯科特
http://www.ygdy8.net/html/gndy/dyzz/20110123/30478.html,我家乐翻天,,,The Little Comedian,2010,泰国,剧情,喜剧,,Wittaya
http://www.ygdy8.net/html/gndy/dyzz/20110123/30479.html,穿越时空的少女,,,Time Traveller,2010,日本,冒险,,,谷口正晃
http://www.ygdy8.net/html/gndy/dyzz/20110123/30480.html,国王的演讲,,,The Kings Speech,2010,英国/澳大利亚,剧情,历史,,汤姆`霍伯
http://www.ygdy8.net/html/gndy/dyzz/20110123/30481.html,127小时,,,127 Hours,2010,美国/英国,剧情,,,丹尼`鲍尔
http://www.ygdy8.net/html/gndy/dyzz/20110124/30498.html,爱你一万年,,,Love You 10000 Years/Love of Ten Thousand Years,2010,中国台湾,剧情,爱情,,北村丰晴
http://www.ygdy8.net/html/gndy/dyzz/20110124/30499.html,危情时速,煞破天劫(港),煞不住,Unstoppable,2010,美国,动作,剧情,惊悚,托尼`斯科特
http://www.ygdy8.net/html/gndy/dyzz/20110124/30500.html,小海龟大历险,塞米的历险：秘密通道,环球世界五十年,Sammys Adventure The Secret Passage,2010,比利时,动画,冒险,,本`斯塔森
http://www.ygdy8.net/html/gndy/dyzz/20110124/30501.html,街角的小王子,街角小王子,,In Case of Love/Jie Jiao De Xiao Wang Zi,2010,中国台湾,剧情,,,林孝谦
http://www.ygdy8.net/html/gndy/dyzz/20110125/30515.html,爱情与灵药,爱上医药代表,爱以及其他上瘾的药,Love And Other Drugs,2010,美国,喜剧,爱情,,爱德华`兹威克
http://www.ygdy8.net/html/gndy/dyzz/20110125/30516.html,美版生人勿进,生人勿进,噬血童话,Let Me In,2010,英国/美国,爱情,奇幻,惊悚,马特`里夫斯
http://www.ygdy8.net/html/gndy/dyzz/20110126/30519.html,巴阿里亚,巴格里亚,巴格里亚：风之门,Baaria,2009,意大利/法国,喜剧,剧情,历史,朱塞佩`托纳多雷
http://www.ygdy8.net/html/gndy/dyzz/20110126/30520.html,灵动：鬼影实录2,鬼入镜(未分级版),,Paranormal Activity 2,2010,美国,恐怖,神秘,惊悚,托德`威廉姆斯
http://www.ygdy8.net/html/gndy/dyzz/20110126/30535.html,沙漠迷城,神灵,围困,Stranded,2010,法国/摩洛哥,动作,战争,恐怖,雨果`马丁
http://www.ygdy8.net/html/gndy/dyzz/20110126/30536.html,怪兽,异兽禁区,,Monsters,2010,英国,剧情,科幻,爱情,加里斯`爱德华斯
http://www.ygdy8.net/html/gndy/dyzz/20110127/30549.html,危情时速,煞破天劫(港),煞不住,Unstoppable,2010,美国,动作,剧情,惊悚,托尼`斯科特
http://www.ygdy8.net/html/gndy/dyzz/20110127/30550.html,明日，战争爆发时,明日战争爆发,,Tomorrow When The War Began,2010,澳大利亚/美国,动作,冒险,剧情,斯图尔特`比蒂
http://www.ygdy8.net/html/gndy/dyzz/20110128/30564.html,遭遇陌生人,你将会遇到一个又高又黑的陌生人,遇上陌生情人(港),You Will Meet a Tall Dark Stranger,2010,美国/西班牙,喜剧,爱情,,伍迪`艾伦
http://www.ygdy8.net/html/gndy/dyzz/20110128/30565.html,怪兽,异兽禁区,,Monsters,2010,英国,剧情,科幻,爱情,加里斯`爱德华斯
http://www.ygdy8.net/html/gndy/dyzz/20110128/30567.html,致命伴旅,机密邂逅(港),色遇(台),The Tourist,2010,美国/法国,剧情,动作,惊悚,弗洛里安`亨克尔`冯`多纳斯马
http://www.ygdy8.net/html/gndy/dyzz/20110129/30575.html,60号高地之下,,,Beneath Hill 60,2010,澳大利亚,剧情,历史,战争,杰瑞米`西姆斯
http://www.ygdy8.net/html/gndy/dyzz/20110129/30576.html,僵尸新战士,,,Vampire Warriors,2010,中国香港,动作,奇幻,惊悚,罗守耀
http://www.ygdy8.net/html/gndy/dyzz/20110130/30597.html,灵动：鬼影实录2,鬼入镜(未分级版),,Paranormal Activity 2,2010,美国,恐怖,神秘,惊悚,托德`威廉姆斯
http://www.ygdy8.net/html/gndy/dyzz/20110130/30598.html,杰克去划船,为爱疯狂,纽约奇缘,Jack Goes Boating,2010,美国,爱情,喜剧,,菲利普`塞默`霍夫曼
http://www.ygdy8.net/html/gndy/dyzz/20110131/30615.html,死亡空间：余波,死亡空间：劫后余生,死亡空间：后果,Dead Space: Aftermath,2011,美国,动画,科幻,恐怖,Mike
http://www.ygdy8.net/html/gndy/dyzz/20110201/30630.html,灵异医院,,,Psych 9,2010,美国/英国/捷克,神秘,惊悚,恐怖,安德鲁`肖特尔
http://www.ygdy8.net/html/gndy/dyzz/20110202/30633.html,预产期,临盆急先疯,临门凑一脚(台),Due Date,2010,美国,喜剧,,,托德`菲利普斯
http://www.ygdy8.net/html/gndy/dyzz/20110204/30675.html,颠倒黑白,,,The Reverse,2009,波兰,剧情,喜剧,爱情,Borys
http://www.ygdy8.net/html/gndy/dyzz/20110204/30676.html,浪漫主义者,,,The Romantics,2011,美国,喜剧,剧情,爱情,盖尔特`涅德霍福
http://www.ygdy8.net/html/gndy/dyzz/20110204/30677.html,预产期,临盆急先疯,临门凑一脚(台),Due Date,2010,美国,喜剧,,,托德`菲利普斯
http://www.ygdy8.net/html/gndy/dyzz/20110205/30685.html,极速复仇,,,Faster,2010,美国,动作,犯罪,剧情,小乔治`提尔曼
http://www.ygdy8.net/html/gndy/dyzz/20110206/30694.html,说来有点可笑,精神世界,滑稽故事,It's Kind of a Funny Story,2010,美国,喜剧,剧情,,安娜`波顿
http://www.ygdy8.net/html/gndy/dyzz/20110206/30696.html,自己的葬礼,活死人葬礼,,Get Low,2009,美国/德国/波兰,剧情,神秘,,阿伦`施奈德
http://www.ygdy8.net/html/gndy/dyzz/20110206/30706.html,滑稽表演,滑稽戏,舞娘俱乐部(台),Burlesque,2010,美国,剧情,歌舞,爱情,史蒂夫`安汀
http://www.ygdy8.net/html/gndy/dyzz/20110206/30707.html,法外之徒,法外兄弟,法外正义,Outside the Law,2010,法国/阿尔及利亚/比利时,动作,犯罪,历史,拉契得`波查拉
http://www.ygdy8.net/html/gndy/dyzz/20110211/30775.html,超级大坏蛋,毛百万(港),麦克迈：超能坏蛋(台),Megamind,2010,美国,动画,动作,喜剧,汤姆`麦克格雷斯
http://www.ygdy8.net/html/gndy/dyzz/20110212/30793.html,极速复仇,,,Faster,2010,美国,动作,犯罪,剧情,小乔治`提尔曼
http://www.ygdy8.net/html/gndy/dyzz/20110213/30794.html,巴里`穆迪,,,Barry Munday,2010,美国,喜剧,,,克里斯`德阿里恩佐
http://www.ygdy8.net/html/gndy/dyzz/20110213/30795.html,滑稽表演,滑稽戏,舞娘俱乐部,Burlesque,2010,美国,剧情,歌舞,爱情,史蒂夫`安汀
http://www.ygdy8.net/html/gndy/dyzz/20110213/30796.html,贝拉米,贝拉米探长,贝拉米犯罪事件簿,Inspector Bellamy,2009,法国,犯罪,剧情,,克劳德`夏布洛尔
http://www.ygdy8.net/html/gndy/dyzz/20110214/30822.html,鲶鱼,猫鱼,,Catfish,2010,美国,纪录片,,,亨利`乔斯特
http://www.ygdy8.net/html/gndy/dyzz/20110215/30830.html,亚瑟的奇幻王国3：跨界对决,,,Arthur 3 The War of the Two Worlds,2010,美国,科幻,动画,冒险,吕克`贝松
http://www.ygdy8.net/html/gndy/dyzz/20110216/30849.html,,,,,,挪威,动作,冒险,剧情,安德烈`欧弗兰多
http://www.ygdy8.net/html/gndy/dyzz/20110216/30850.html,深夜的FM,深夜电波,,Midnight FM,2010,韩国,惊悚,,,金相万
http://www.ygdy8.net/html/gndy/dyzz/20110216/30851.html,深入阴宅,索命鬼屋,,The Haunted House,2010,韩国,剧情,,,李哲夏
http://www.ygdy8.net/html/gndy/dyzz/20110217/30864.html,127小时,,,127 Hours,2010,美国/英国,剧情,,,丹尼`鲍尔
http://www.ygdy8.net/html/gndy/dyzz/20110217/30865.html,西风烈,四大名捕,,Wind Blast,2010,中国,剧情,西部,,高群书
http://www.ygdy8.net/html/gndy/dyzz/20110217/30866.html,超级大坏蛋,思维大师,智者,Megamind,2010,美国,动画,动作,喜剧,汤姆`麦克格雷斯
http://www.ygdy8.net/html/gndy/dyzz/20110218/30868.html,卡洛斯,胡狼卡洛斯,,Carlos,2010,法国/德国,传记,犯罪,剧情,奥利维耶`阿萨亚斯
http://www.ygdy8.net/html/gndy/dyzz/20110218/30869.html,我们所知道的生活,命中注定多个你,凑仔恋咁嚟,Life As We Know It,2010,美国,喜剧,剧情,,格里格`伯兰蒂
http://www.ygdy8.net/html/gndy/dyzz/20110219/30879.html,合法副本,爱情对白,,Certified Copy,2010,法国/意大利/伊朗,剧情,,,阿巴斯`基亚罗斯塔米
http://www.ygdy8.net/html/gndy/dyzz/20110219/30880.html,入侵隐私,定居,隐私入侵,The Resident,2011,英国/美国,剧情,恐怖,惊悚,安提`乔金恩
http://www.ygdy8.net/html/gndy/dyzz/20110220/30909.html,彩虹艳尽半边天,,,For Colored Girls,2010,美国,剧情,,,泰勒`派瑞
http://www.ygdy8.net/html/gndy/dyzz/20110220/30910.html,罪爱,情杀局中局(港),爱之无尽犯罪(台),Crime d'amour/Love Crime,2010,法国,犯罪,神秘,惊悚,阿兰`柯诺
http://www.ygdy8.net/html/gndy/dyzz/20110220/30911.html,致命伴旅,机密邂逅(港),色遇(台),The Tourist,2010,美国/法国,剧情,动作,惊悚,弗洛里安`亨克尔`冯`多纳斯马
http://www.ygdy8.net/html/gndy/dyzz/20110222/30939.html,三日危情,余下三天,未来三天,The Next Three Days,2010,美国/法国,犯罪,剧情,爱情,保罗`哈吉斯
http://www.ygdy8.net/html/gndy/dyzz/20110223/30956.html,三日危情,余下三天,未来三天,The Next Three Days,2010,美国/法国,犯罪,剧情,爱情,保罗`哈吉斯
http://www.ygdy8.net/html/gndy/dyzz/20110223/30957.html,反恐特警组：火速救援,,,S.W.A.T.: Fire fight,2011,美国,动作,,,本尼`伯姆
http://www.ygdy8.net/html/gndy/dyzz/20110223/30959.html,喜羊羊与灰太狼之兔年顶呱呱,喜羊羊与灰太狼3,,Pleasant Goat and Big Big Wolf,2011,中国,动画,冒险,喜剧,赵崇邦
http://www.ygdy8.net/html/gndy/dyzz/20110224/30976.html,一路有你,,,The Road Less Traveled,2010,中国/中国香港,爱情,剧情,,赵崇基
http://www.ygdy8.net/html/gndy/dyzz/20110225/30996.html,塔玛拉`德鲁,,,Tamara Drewe,2010,英国,喜剧,,,斯蒂芬`弗雷斯
http://www.ygdy8.net/html/gndy/dyzz/20110225/30997.html,职场求爱记,一个女白领的日记,,Beauty and the Briefcase,2010,美国,爱情,喜剧,,吉尔`约格尔Gil
http://www.ygdy8.net/html/gndy/dyzz/20110225/31000.html,天际,天凶之城,天际浩劫,Skyline,2010,美国,科幻,惊悚,,科林`施特劳斯
http://www.ygdy8.net/html/gndy/dyzz/20110226/31001.html,早间主播,清晨的荣誉,麻辣女强人(港),Morning Glory,2010,美国,喜剧,剧情,爱情,罗杰`米歇尔
http://www.ygdy8.net/html/gndy/dyzz/20110227/31029.html,青蜂侠,,,Green Hornet,2011,美国,动作,喜剧,犯罪,米歇尔`冈瑞
http://www.ygdy8.net/html/gndy/dyzz/20110228/31044.html,从今以后,通灵感应(港),生死接触(台),Hereafter,2010,美国,惊悚,,,克林特`伊斯特伍德
http://www.ygdy8.net/html/gndy/dyzz/20110301/31061.html,我知女人心,,,I Know a Womans Heart,2011,中国,喜剧,爱情,,陈大明
http://www.ygdy8.net/html/gndy/dyzz/20110302/31074.html,从今以后,通灵感应(港),生死接触(台),Hereafter,2010,美国,奇幻,剧情,,克林特`伊斯特伍德
http://www.ygdy8.net/html/gndy/dyzz/20110302/31075.html,二楼的恶人,恶棍和寡妇,家有恶邻,Villain and Widow,2010,韩国,喜剧,惊悚,,孙在坤
http://www.ygdy8.net/html/gndy/dyzz/20110302/31076.html,早间主播,清晨的荣誉,麻辣女强人(港),Morning Glory,2010,美国,喜剧,剧情,爱情,罗杰`米歇尔
http://www.ygdy8.net/html/gndy/dyzz/20110302/31079.html,斗士,燃烧斗魂,拳击兄弟,The Fighter,2010,美国,传记,剧情,运动,大卫`O`拉塞尔
http://www.ygdy8.net/html/gndy/dyzz/20110303/31094.html,黄海,,,The Murderer/The Killer,2010,韩国,犯罪,剧情,,罗宏镇
http://www.ygdy8.net/html/gndy/dyzz/20110303/31095.html,中间人,,,Middle Men,2009,美国,喜剧,犯罪,剧情,乔治`加洛
http://www.ygdy8.net/html/gndy/dyzz/20110303/31096.html,魔发奇缘,长发公主,长发姑娘,Tangled,2010,美国,动画,歌舞,喜剧,内森`格里诺
http://www.ygdy8.net/html/gndy/dyzz/20110303/31097.html,创：战纪,创：光速战记(台),电子世界争霸战2,Tron Legacy,2011,美国,动作,科幻,惊悚,约瑟夫`科金斯基
http://www.ygdy8.net/html/gndy/dyzz/20110305/31129.html,雪山惊魂3,,,Fritt vilt III,2010,挪威,恐怖,,,Mikkel
http://www.ygdy8.net/html/gndy/dyzz/20110305/31130.html,畅销书,,,Bestseller,2010,韩国,神秘,惊悚,剧情,李正浩
http://www.ygdy8.net/html/gndy/dyzz/20110305/31131.html,告白,,,Confessions / Kokuhaku,2010,日本,剧情,,,中岛哲也
http://www.ygdy8.net/html/gndy/dyzz/20110306/31133.html,黑天鹅,,,Black Swan,2010,美国,剧情,惊悚,,达伦`阿罗诺夫斯基
http://www.ygdy8.net/html/gndy/dyzz/20110306/31134.html,大叔,叔叔,,The Man From Nowhere/This Man From Nowhere/This Man,2010,韩国,动作,剧情,,李政范
http://www.ygdy8.net/html/gndy/dyzz/20110306/31135.html,赵氏孤儿,,,Sacrifice,2010,中国,剧情,历史,动作,陈凯歌
http://www.ygdy8.net/html/gndy/dyzz/20110307/31153.html,吝啬罗曼史,小气罗曼史,,Petty Romance/Jjejjehan Romance,2010,韩国,喜剧,爱情,剧情,金郑勋
http://www.ygdy8.net/html/gndy/dyzz/20110307/31154.html,让子弹飞,火烧云,,Let The Bullets Fly,2010,中国,动作,喜剧,,姜文
http://www.ygdy8.net/html/gndy/dyzz/20110307/31155.html,机械师,龙虎铁金刚,极速秒杀,The Mechanic,2011,美国,动作,剧情,惊悚,西蒙`韦斯特
http://www.ygdy8.net/html/gndy/dyzz/20110307/31156.html,格列佛游记,小人国大历险(港),格利佛游记,Gulliver's Travels,2010,美国,喜剧,冒险,幻想,罗伯`莱特曼
http://www.ygdy8.net/html/gndy/dyzz/20110308/31182.html,斗士,燃烧斗魂,拳击兄弟,The Fighter,2010,美国,传记,剧情,运动,大卫`O`拉塞尔
http://www.ygdy8.net/html/gndy/dyzz/20110309/31196.html,创：战纪,创：光速战记(台),电子世界争霸战2,Tron Legacy,2011,美国,动作,科幻,惊悚,约瑟夫`科金斯基
http://www.ygdy8.net/html/gndy/dyzz/20110309/31197.html,精英部队2,精锐部队2,,Elite Squad 2,2010,巴西,动作,犯罪,剧情,若泽`帕迪里亚
http://www.ygdy8.net/html/gndy/dyzz/20110309/31198.html,格列佛游记,小人国大历险(港),格利佛游记,Gulliver's Travels,2010,美国,喜剧,冒险,幻想,罗伯`莱特曼
http://www.ygdy8.net/html/gndy/dyzz/20110310/31208.html,监守自盗,,,Inside Job,2010,美国,纪录片,,,查理斯`福格森
http://www.ygdy8.net/html/gndy/dyzz/20110310/31209.html,寻找金钟旭,寻找真命天子,,Looking For KimJongWook/Finding Mr.Destiny,2010,韩国,喜剧,爱情,,张幼珍
http://www.ygdy8.net/html/gndy/dyzz/20110310/31210.html,布克和海尔,,,Burke and Hare,2010,英国,喜剧,惊悚,,约翰`兰迪斯
http://www.ygdy8.net/html/gndy/dyzz/20110311/31223.html,挪威的森林,,,Norwegian Wood,2010,日本,剧情,爱情,,陈英雄
http://www.ygdy8.net/html/gndy/dyzz/20110312/31244.html,穿越时空的少女,,,Time Traveller,2010,日本,冒险,,,谷口正晃
http://www.ygdy8.net/html/gndy/dyzz/20110312/31245.html,创：战纪,创：光速战记(台),电子世界争霸战2,Tron Legacy,2011,美国,动作,科幻,惊悚,约瑟夫`科金斯基
http://www.ygdy8.net/html/gndy/dyzz/20110313/31261.html,小小的白色谎言,善意小谎言(港),小手帕,Little White Lies,2010,法国,喜剧,剧情,,吉约姆`卡内
http://www.ygdy8.net/html/gndy/dyzz/20110313/31262.html,我的爱在我身边,我的爱，在我身边,,Closer to Heaven,2009,韩国,剧情,,,朴镇彪
http://www.ygdy8.net/html/gndy/dyzz/20110313/31263.html,瑜伽熊,反斗熊心(港),瑜珈熊(台),Yogi Bear,2010,美国/新西兰,动画,冒险,喜剧,埃里克`布雷维格
http://www.ygdy8.net/html/gndy/dyzz/20110313/31264.html,背着你跳舞,,,Dacing Without You/Bei.Zhe.Ni.Tiao.Wu,2010,中国台湾/中国,爱情,,,李芸婵
http://www.ygdy8.net/html/gndy/dyzz/20110316/31316.html,开心鬼上身,开心遇鬼,你好，鬼魂,Hello Ghost,2010,韩国,喜剧,恐怖,,金英卓
http://www.ygdy8.net/html/gndy/dyzz/20110317/31332.html,群魔乱舞,,,Rammbock,2010,德国,恐怖,,,马文`科伦
http://www.ygdy8.net/html/gndy/dyzz/20110318/31343.html,政客杰克,,,Casino Jack,2010,加拿大,传记,喜剧,犯罪,乔治`海肯卢珀
http://www.ygdy8.net/html/gndy/dyzz/20110319/31361.html,纳尼亚传奇3：黎明踏浪号,纳尼亚传奇：黎明行者号,,The Chronicles of Narnia The Voyage of the Dawn Treader,2011,美国,冒险,家庭,奇幻,迈克尔`艾普特
http://www.ygdy8.net/html/gndy/dyzz/20110320/31373.html,所有美好的东西,,,All Good Things/Moiraia shesi,2010,美国,剧情,神秘,惊悚,安德鲁`杰瑞克奇
http://www.ygdy8.net/html/gndy/dyzz/20110320/31374.html,心脏跳动,对决,心跳,Heart Beat,2011,韩国,剧情,,,尹宰根
http://www.ygdy8.net/html/gndy/dyzz/20110320/31375.html,公平游戏,不公平的战争,叛谍反击,Fair Game,2010,美国/阿联酋,传记,剧情,惊悚,道格`里曼
http://www.ygdy8.net/html/gndy/dyzz/20110321/31390.html,戒烟不戒酒,,,Under The Influence/Jie Yan Bu Jie Jiu,2011,中国,剧情,喜剧,,朱时茂
http://www.ygdy8.net/html/gndy/dyzz/20110321/31391.html,伦敦大道,伦敦林荫大道,,London Boulevard,2010,美国/英国,犯罪,爱情,,威廉`莫纳汉
http://www.ygdy8.net/html/gndy/dyzz/20110322/31406.html,短柄斧2,,,Hatchet II,2010,美国,动作,喜剧,恐怖,亚当`格林
http://www.ygdy8.net/html/gndy/dyzz/20110322/31408.html,公平游戏,不公平的战争,叛谍反击,Fair Game,2010,美国/阿联酋,传记,剧情,惊悚,道格`里曼
http://www.ygdy8.net/html/gndy/dyzz/20110322/31410.html,神奇侠侣,,,Mr. and Mrs. Incredible/San kei hap lui/Shen Qi Xia Lv,2011,中国/中国香港,喜剧,,,谷德昭
http://www.ygdy8.net/html/gndy/dyzz/20110324/31440.html,爱你一万年,,,Love You 10000 Years/Love of Ten Thousand Years,2010,,剧情,爱情,喜剧,北村丰晴
http://www.ygdy8.net/html/gndy/dyzz/20110324/31441.html,伦敦大道,伦敦林荫大道,,London Boulevard,2010,美国/英国,犯罪,爱情,惊悚,威廉`莫纳汉
http://www.ygdy8.net/html/gndy/dyzz/20110324/31442.html,女巫季节,末日魔咒(港),魔女神兵(台),Season Of The Witch,2011,美国,动作,冒险,幻想,多米尼克`塞纳
http://www.ygdy8.net/html/gndy/dyzz/20110324/31443.html,国王的演讲,,,The Kings Speech,2010,英国/澳大利亚,剧情,历史,,汤姆`霍伯
http://www.ygdy8.net/html/gndy/dyzz/20110325/31446.html,宝莱坞机器人之恋,机器人,铁甲情痴终结者,Robo/Endhiran,2010,印度,动作,科幻,冒险,S`尚卡尔
http://www.ygdy8.net/html/gndy/dyzz/20110325/31447.html,女巫季节,末日魔咒(港),魔女神兵(台),Season Of The Witch,2011,美国,动作,冒险,幻想,多米尼克`塞纳
http://www.ygdy8.net/html/gndy/dyzz/20110325/31448.html,算计：七天的死亡游戏,被煽动的斗殴,算计：七日死亡游戏,The Incite Mill,2010,日本,恐怖,惊悚,,中田秀夫
http://www.ygdy8.net/html/gndy/dyzz/20110326/31474.html,达格南制造,达格纳姆制造,我们需要性,Made in Dagenham,2010,英国,喜剧,剧情,历史,尼杰尔`科尔
http://www.ygdy8.net/html/gndy/dyzz/20110326/31475.html,日落号列车,日落有尽,,The Sunset Limited,2011,美国,剧情,,,汤米`李`琼斯
http://www.ygdy8.net/html/gndy/dyzz/20110327/31487.html,黄沙武士,沙漠战士,武士之路,The Warrior's Way,2010,新西兰,动作,奇幻,西部,李升茂
http://www.ygdy8.net/html/gndy/dyzz/20110327/31488.html,最强囍事,最强喜事,至强喜事,"All's Well, Ends Well 2011",2011,中国/中国香港,喜剧,,,陈庆嘉
http://www.ygdy8.net/html/gndy/dyzz/20110327/31489.html,拜见岳父大人3,拜见祖父大人,非常外父3(港),Little Fockers,2010,美国,喜剧,,,保罗`韦兹
